Unnamed: 0,token,lemma_fll,lemma@POS,status,lemma,POS,tokenURI,sent_id,NER,RE_artikel,nested_RE_artikel
5911,Herodes,243202258,Herodes@NP,lta-multiple-wfs-unique-lemma,Herodes,NP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005912,166,B-PERS,RE-Herodes_14,
5912,",",PUNC,PUNC@PUNC,PUNC,PUNC,PUNC,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005913,166,,,
5913,et,109830,et@CON,lta-unique-wf,et,CON,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005914,166,,,
5914,Eleutheropolim,,,lta-not-yet-linked,,,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005915,166,B-LOC,,
5915,et,109830,et@CON,lta-unique-wf,et,CON,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005916,166,,,
5916,Neapolim,243211355,Neapolis@NE,lta-unique-wf,Neapolis,NE,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005917,166,B-LOC,,
5917,itidemque,501623091,itidem@ADV,lta-unique-wf,itidem,ADV,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005918,166,,,
5918,Ascalonem,243184722,Ascalon@NE,lta-unique-wf,Ascalon,NE,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005919,166,B-LOC,,
5919,Gazam,498533128,Gaza@NE,lta-unique-wf,Gaza,NE,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005920,166,B-LOC,,
5920,aevo,732331,aevum@NN,lta-multiple-wfs-unique-lemma,aevum,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005921,166,,,
5921,superiore,242680183,super@ADJ,lta-multiple-wfs-unique-lemma,super,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005922,166,,,
5922,exstructas,242016375,exstructus@ADJ,lta-unique-wf,exstructus,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005923,166,,,
5923,.,PUNC,PUNC@PUNC,PUNC,PUNC,PUNC,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005924,166,,,
5924,12,241346596,NUMERAL@NUM,lta-unique-wf,NUMERAL,NUM,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005925,167,,,
5925,In,109579,in@AP,lta-unique-wf,in,AP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005926,167,,,
5926,his,602163922,is@PRO,lta-unique-wf,is,PRO,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005927,167,,,
5927,tractibus,243484203,tractus@NN,lta-multiple-wfs-unique-lemma,tractus,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005928,167,,,
5928,navigerum,2695507,naviger@ADJ,lta-multiple-wfs-unique-lemma,naviger,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005929,167,,,
5929,nusquam,206707,nusquam@ADV,lta-unique-wf,nusquam,ADV,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005930,167,,,
5930,visitur,8023061,visio@V,lta-unique-wf,visio,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005931,167,,,
5931,flumen,243349009,flumen@NN,lta-multiple-wfs-unique-lemma,flumen,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005932,167,,,
5932,sed,110012,sed@CON,lta-unique-wf,sed,CON,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005933,167,,,
5933,in,109579,in@AP,lta-unique-wf,in,AP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005934,167,,,
5934,locis,644158959,locus@NN,lta-multiple-wfs-unique-lemma,locus,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005935,167,,,
5935,plurimis,496762571,multus@ADJ,lta-multiple-wfs-unique-lemma,multus,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005936,167,,,
5936,aquae,773259,aqua@NN,lta-multiple-wfs-unique-lemma,aqua,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005937,167,,,
5937,suapte,,,lta-not-yet-linked,,,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005938,167,,,
5938,natura,1185346,natura@NN,lta-multiple-wfs-unique-lemma,natura,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005939,167,,,
5939,calentes,3940687,caleo@V,lta-multiple-wfs-unique-lemma,caleo,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005940,167,,,
5940,emergunt,5212947,emergo@V,lta-unique-wf,emergo,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005941,167,,,
5941,ad,109455,ad@AP,lta-unique-wf,ad,AP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005942,167,,,
5942,usus,241492805,usus@NN,lta-multiple-wfs-unique-lemma,usus,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005943,167,,,
5943,aptae,3672312,apio@V,lta-multiple-wfs-unique-lemma,apio,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005944,167,,,
5944,multiplicium,244118993,multiplex@ADJ,lta-multiple-wfs-unique-lemma,multiplex,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005945,167,,,
5945,medelarum,1160663,medela@NN,lta-unique-wf,medela,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005946,167,,,
5946,.,PUNC,PUNC@PUNC,PUNC,PUNC,PUNC,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005947,167,,,
5947,Verum,252824,verum@ADV,lta-unique-wf,verum,ADV,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005948,168,,,
5948,has,532695117,hic@PRO,lta-multiple-wfs-unique-lemma,hic,PRO,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005949,168,,,
5949,quoque,226371,quoque@ADV,lta-unique-wf,quoque,ADV,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005950,168,,,
5950,regiones,243445551,regio@NN,lta-multiple-wfs-unique-lemma,regio,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005951,168,,,
5951,pari,539256854,par@ADJ,lta-multiple-wfs-unique-lemma,par,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005952,168,,,
5952,sorte,243463653,sors@NN,lta-unique-wf,sors,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005953,168,,,
5953,Pompeius,563345,Pompeius@NP,lta-unique-wf,Pompeius,NP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005954,168,B-PERS,RE-Pompeius_31,
5954,Iudaeis,486362,Iudaea@NE,lta-multiple-super-lemmata,Iudaea,NE,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005955,168,B-GRP,,
5955,domitis,241428311,domitus@NN,lta-multiple-wfs-unique-lemma,domitus,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005956,168,,,
5956,et,109830,et@CON,lta-unique-wf,et,CON,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005957,168,,,
5957,Hierosolymis,243202478,Hierosolyma@NE,lta-multiple-wfs-unique-lemma,Hierosolyma,NE,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005958,168,B-LOC,,
5958,captis,3960020,capio@V,lta-multiple-wfs-unique-lemma,capio,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005959,168,,,
5959,in,109579,in@AP,lta-unique-wf,in,AP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005960,168,,,
5960,provinciae,1291113,provincia@NN,lta-multiple-wfs-unique-lemma,provincia,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005961,168,,,
5961,speciem,243464005,species@NN,lta-unique-wf,species,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005962,168,,,
5962,delata,4742728,defero@V,lta-multiple-wfs-unique-lemma,defero,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005963,168,,,
5963,iuris,1122954,ius@NN,lta-unique-wf,ius,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005964,168,,,
5964,dictione,241426456,dictio@NN,lta-multiple-wfs-unique-lemma,dictio,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005965,168,,,
5965,formavit,5540145,formo@V,lta-unique-wf,formo,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005966,168,,,
5966,.,PUNC,PUNC@PUNC,PUNC,PUNC,PUNC,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005967,168,,,
5967,13,241346596,NUMERAL@NUM,lta-unique-wf,NUMERAL,NUM,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005968,169,,,
5968,Huic,242816033,hic@PRO,lta-multiple-wfs-unique-lemma,hic,PRO,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005969,169,,,
5969,Arabia,300479,Arabia@NE,lta-multiple-wfs-unique-lemma,Arabia,NE,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005970,169,B-LOC,,
5970,est,242825881,sum@V,lta-unique-wf,sum,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005971,169,,,
5971,conserta,241836371,consertus@ADJ,lta-multiple-wfs-unique-lemma,consertus,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005972,169,,,
5972,",",PUNC,PUNC@PUNC,PUNC,PUNC,PUNC,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005973,169,,,
5973,ex,109567,ex@AP,lta-unique-wf,ex,AP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005974,169,,,
5974,alio,595330601,alius@NN,lta-unique-wf,alius,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005975,169,,,
5975,latere,297496596,latus@NN,lta-unique-wf,latus,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005976,169,,,
5976,Nabataeis,533112,Nabataea@NE,lta-multiple-wfs-unique-lemma,Nabataea,NE,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005977,169,B-GRP,,
5977,contigua,2024830,contiguus@ADJ,lta-multiple-wfs-unique-lemma,contiguus,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005978,169,,,
5978,;,PUNC,PUNC@PUNC,PUNC,PUNC,PUNC,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005979,169,,,
5979,opima,2746811,opimus@ADJ,lta-multiple-wfs-unique-lemma,opimus,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005980,169,,,
5980,varietate,243493234,varietas@NN,lta-unique-wf,varietas,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005981,169,,,
5981,conmerciorum,243291327,commercium@NN,lta-unique-wf,commercium,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005982,169,,,
5982,castrisque,488385009,castra@NN,lta-multiple-wfs-unique-lemma,castra,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005983,169,,,
5983,oppleta,242354179,oppletus@ADJ,lta-multiple-wfs-unique-lemma,oppletus,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005984,169,,,
5984,validis,3252769,validus@ADJ,lta-multiple-wfs-unique-lemma,validus,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005985,169,,,
5985,et,109830,et@CON,lta-unique-wf,et,CON,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005986,169,,,
5986,castellis,836492,castellum@NN,lta-multiple-wfs-unique-lemma,castellum,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005987,169,,,
5987,",",PUNC,PUNC@PUNC,PUNC,PUNC,PUNC,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005988,169,,,
5988,quae,389792491,qui@PRO,lta-multiple-wfs-unique-lemma,qui,PRO,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005989,169,,,
5989,ad,109455,ad@AP,lta-unique-wf,ad,AP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005990,169,,,
5990,repellendos,498721779,repello@V,lta-unique-wf,repello,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005991,169,,,
5991,gentium,241436957,gens@NN,lta-unique-wf,gens,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005992,169,,,
5992,vicinarum,1461947,vicina@NN,lta-unique-wf,vicina,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005993,169,,,
5993,excursus,241998558,excursus@ADJ,lta-unique-wf,excursus,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005994,169,,,
5994,sollicitudo,1366008,sollicitudo@NN,lta-multiple-wfs-unique-lemma,sollicitudo,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005995,169,,,
5995,pervigil,242420129,pervigil@ADJ,lta-multiple-wfs-unique-lemma,pervigil,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005996,169,,,
5996,veterum,1460484,vetus@NN,lta-multiple-wfs-unique-lemma,vetus,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005997,169,,,
5997,per,109612,per@AP,lta-unique-wf,per,AP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005998,169,,,
5998,oportunos,2748474,opportunus@ADJ,lta-unique-wf,opportunus,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00005999,169,,,
5999,saltus,243454539,saltus@NN,lta-multiple-wfs-unique-lemma,saltus,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006000,169,,,
6000,erexit,5245948,erigo@V,lta-unique-wf,erigo,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006001,169,,,
6001,et,109830,et@CON,lta-unique-wf,et,CON,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006002,169,,,
6002,cautos,241412011,cautus@NN,lta-multiple-wfs-unique-lemma,cautus,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006003,169,,,
6003,.,PUNC,PUNC@PUNC,PUNC,PUNC,PUNC,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006004,169,,,
6004,Haec,244509712,hic@PRO,lta-multiple-wfs-unique-lemma,hic,PRO,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006005,170,,,
6005,quoque,226371,quoque@ADV,lta-unique-wf,quoque,ADV,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006006,170,,,
6006,civitates,861933,civitas@NN,lta-multiple-wfs-unique-lemma,civitas,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006007,170,,,
6007,habet,5618704,habeo@V,lta-unique-wf,habeo,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006008,170,,,
6008,inter,109589,inter@AP,lta-unique-wf,inter,AP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006009,170,,,
6009,oppida,1213922,oppidum@NN,lta-multiple-wfs-unique-lemma,oppidum,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006010,170,,,
6010,quaedam,244511152,quidam@PRO,lta-multiple-wfs-unique-lemma,quidam,PRO,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006011,170,,,
6011,ingentes,242160159,ingens@ADJ,lta-multiple-wfs-unique-lemma,ingens,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006012,170,,,
6012,Bostram,335316,Bostra@NE,lta-unique-wf,Bostra,NE,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006013,170,B-LOC,,
6013,et,109830,et@CON,lta-unique-wf,et,CON,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006014,170,,,
6014,Gerasam,,,lta-not-yet-linked,,,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006015,170,B-LOC,,
6015,atque,109774,atque@CON,lta-unique-wf,atque,CON,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006016,170,,,
6016,Philadelphiam,488473830,Philadelphia@NE,lta-multiple-wfs-unique-lemma,Philadelphia,NE,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006017,170,B-LOC,,
6017,murorum,1180460,murus@NN,lta-unique-wf,murus,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006018,170,,,
6018,firmitate,244750453,firmitas@NN,lta-unique-wf,firmitas,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006019,170,,,
6019,cautissimas,1825576,cautus@ADJ,lta-multiple-wfs-unique-lemma,cautus,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006020,170,,,
6020,.,PUNC,PUNC@PUNC,PUNC,PUNC,PUNC,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006021,170,,,
6021,Hanc,244509640,hic@PRO,lta-unique-wf,hic,PRO,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006022,171,,,
6022,provinciae,1291113,provincia@NN,lta-multiple-wfs-unique-lemma,provincia,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006023,171,,,
6023,inposito,242120654,impositus@ADJ,lta-multiple-wfs-unique-lemma,impositus,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006024,171,,,
6024,nomine,243402774,nomen@NN,lta-unique-wf,nomen,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006025,171,,,
6025,rectoreque,502890211,rector@NN,lta-unique-wf,rector,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006026,171,,,
6026,adtributo,3839938,attribuo@V,lta-multiple-wfs-unique-lemma,attribuo,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006027,171,,,
6027,obtemperare,499048030,obtempero@V,lta-multiple-wfs-unique-lemma,obtempero,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006028,171,,,
6028,legibus,1137965,lex@NN,lta-multiple-wfs-unique-lemma,lex,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006029,171,,,
6029,nostris,244510451,noster@PRO,lta-multiple-wfs-unique-lemma,noster,PRO,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006030,171,,,
6030,Traianus,241392298,Traianus@NP,lta-multiple-wfs-unique-lemma,Traianus,NP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006031,171,B-PERS,RE-Ulpius_1a,
6031,conpulit,4320806,compello@V,lta-unique-wf,compello,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006032,171,,,
6032,imperator,243363524,imperator@NN,lta-multiple-wfs-unique-lemma,imperator,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006033,171,,,
6033,incolarum,1089202,incola@NN,lta-multiple-wfs-unique-lemma,incola,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006034,171,,,
6034,tumore,243488168,tumor@NN,lta-unique-wf,tumor,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006035,171,,,
6035,saepe,543715747,saepe@ADV,lta-unique-wf,saepe,ADV,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006036,171,,,
6036,contunso,910173,contunsus@NN,lta-multiple-wfs-unique-lemma,contunsus,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006037,171,,,
6037,cum,109543,cum@AP,lta-unique-wf,cum,AP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006038,171,,,
6038,glorioso,2369180,gloriosus@ADJ,lta-multiple-wfs-unique-lemma,gloriosus,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006039,171,,,
6039,marte,1158297,martes@NN,lta-multiple-wfs-unique-lemma,martes,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006040,171,,,
6040,Mediam,522789,Medea@NP,lta-unique-wf,Medea,NP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006041,171,B-LOC,,
6041,urgeret,7920829,urgeo@V,lta-unique-wf,urgeo,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006042,171,,,
6042,et,109830,et@CON,lta-unique-wf,et,CON,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006043,171,,,
6043,Parthos,554372,Parthus@NE,lta-multiple-wfs-unique-lemma,Parthus,NE,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006044,171,B-GRP,,
6044,.,PUNC,PUNC@PUNC,PUNC,PUNC,PUNC,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006045,171,,,
6045,14,241346596,NUMERAL@NUM,lta-unique-wf,NUMERAL,NUM,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006046,172,,,
6046,Cyprum,365870,Cypros@NE,lta-unique-wf,Cypros,NE,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006047,172,B-LOC,,
6047,itidem,196567,itidem@ADV,lta-unique-wf,itidem,ADV,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006048,172,,,
6048,insulam,1104578,insula@NN,lta-unique-wf,insula,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006049,172,I-LOC,,
6049,procul,221993,procul@ADV,lta-unique-wf,procul,ADV,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006050,172,,,
6050,a,109435,a@AP,lta-unique-wf,a,AP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006051,172,,,
6051,continenti,243836584,continens@ADJ,lta-multiple-wfs-unique-lemma,continens,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006052,172,,,
6052,discretam,2197883,discretus@ADJ,lta-unique-wf,discretus,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006053,172,,,
6053,et,109830,et@CON,lta-unique-wf,et,CON,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006054,172,,,
6054,portuosam,2850321,portuosus@ADJ,lta-unique-wf,portuosus,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006055,172,,,
6055,inter,109589,inter@AP,lta-unique-wf,inter,AP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006056,172,,,
6056,municipia,243398629,municipium@NN,lta-multiple-wfs-unique-lemma,municipium,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006057,172,,,
6057,crebra,2062391,creber@ADJ,lta-multiple-wfs-unique-lemma,creber,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006058,172,,,
6058,urbes,241492621,urbs@NN,lta-multiple-wfs-unique-lemma,urbs,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006059,172,,,
6059,duae,241346716,duo@NUM,lta-unique-wf,duo,NUM,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006060,172,,,
6060,faciunt,5475756,facio@V,lta-unique-wf,facio,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006061,172,,,
6061,claram,1887239,clarus@ADJ,lta-unique-wf,clarus,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006062,172,,,
6062,Salamis,590865,Salamis@NE,lta-multiple-super-lemmata,Salamis,NE,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006063,172,B-LOC,,
6063,et,109830,et@CON,lta-unique-wf,et,CON,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006064,172,,,
6064,Paphus,553435,Paphos@NP,lta-unique-wf,Paphos,NP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006065,172,B-LOC,,
6065,",",PUNC,PUNC@PUNC,PUNC,PUNC,PUNC,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006066,172,,,
6066,altera,1594922,alter@ADJ,lta-multiple-wfs-unique-lemma,alter,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006067,172,,,
6067,Iovis,487896,Iuppiter@NP,lta-unique-wf,Iuppiter,NP,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006068,172,B-PERS,GOD,
6068,delubris,947080,delubrum@NN,lta-multiple-wfs-unique-lemma,delubrum,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006069,172,,,
6069,altera,1594922,alter@ADJ,lta-multiple-wfs-unique-lemma,alter,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006070,172,,,
6070,Veneris,675751,Venus@NE,lta-unique-wf,Venus,NE,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006071,172,B-PERS,GOD,
6071,templo,1412721,templum@NN,lta-multiple-wfs-unique-lemma,templum,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006072,172,,,
6072,insignis,1101890,insigne@NN,lta-unique-wf,insigne,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006073,172,,,
6073,.,PUNC,PUNC@PUNC,PUNC,PUNC,PUNC,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006074,172,,,
6074,Tanta,3176800,tantus@ADJ,lta-multiple-wfs-unique-lemma,tantus,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006075,173,,,
6075,autem,109794,autem@CON,lta-unique-wf,autem,CON,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006076,173,,,
6076,tamque,241341167,tam@ADV,lta-unique-wf,tam,ADV,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006077,173,,,
6077,multiplici,244119021,multiplex@ADJ,lta-multiple-wfs-unique-lemma,multiplex,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006078,173,,,
6078,fertilitate,243347158,fertilitas@NN,lta-unique-wf,fertilitas,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006079,173,,,
6079,abundat,3374650,abundo@V,lta-unique-wf,abundo,V,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006080,173,,,
6080,rerum,242825945,res@NN,lta-unique-wf,res,NN,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006081,173,,,
6081,omnium,2744437,omnis@ADJ,lta-multiple-wfs-unique-lemma,omnis,ADJ,tokenURI=24819722_ammianus_marcellinus_res_gestae_t_00006082,173,,,
